Month,City,Merchant,Purchase Total,No of sales
Feb 2018,167,Wiley Woodlin inc,271738.84,11
Feb 2018,167,Mauricio Couto inc,247514.45,10
Feb 2018,167,Judith Korn inc,212577.3,11
Feb 2018,168,Kim Hartly inc,763210.09,39
Feb 2018,168,Mary Gallegos 2 inc,635606.82,30
Feb 2018,168,Kristin Mcmurray inc,624888.16,31
Feb 2018,168,David Reyes 2 inc,600186.33,29
Feb 2018,168,Richard James 5 inc,579124.48,33
Feb 2018,169,,3002354.55,149
Feb 2018,169,Tom Judge inc,2027818.2,101
Feb 2018,169,Son Abraham inc,2004593.05,97
Feb 2018,169,Helen Mckean inc,1994580.2,95
Feb 2018,169,Louis Mccall inc,1782695.16,90
Feb 2018,170,Mamie James inc,910614.35,43
Feb 2018,170,Thelma Metayer inc,636512.5,35
Feb 2018,170,Rebecca Smart inc,524976.83,25
Feb 2018,170,,330523.51,15
Feb 2018,170,Jack Terry 2 inc,261825.81,14
Feb 2018,171,Sandra Wells inc,2272008.23,109
Feb 2018,171,David Holmes 4 inc,1412365.28,67
Feb 2018,171,Leanora Marshall inc,1101250.81,53
Feb 2018,171,Bryan Harris 4 inc,849948.7,40
Feb 2018,171,Sabra Underdown inc,637258.12,27
Feb 2018,172,Jennie Gibbs inc,775163.21,40
Feb 2018,172,Tommy Mcfarland inc,595293.37,31
Feb 2018,172,Carlos Miller inc,506429.26,23
Feb 2018,172,Thomas Howard 3 inc,492636.82,22
Feb 2018,172,Vernon Gross 2 inc,480803.15,23
Feb 2018,173,Robert Doyle 3 inc,1509824.55,70
Feb 2018,173,Yolanda Panzarella inc,904736.99,46
Feb 2018,173,Robert Warne inc,775641.84,38
Feb 2018,173,Betty Mcelvaine inc,705318.95,34
Feb 2018,173,Ruth Sutherland inc,597727.84,28
Feb 2018,174,Cody Leonard inc,1291936.76,61
Feb 2018,174,Andrea Claybrook inc,754589.82,37
Feb 2018,174,,562436.12,27
Feb 2018,174,Amy Linton inc,560581.18,27
Feb 2018,174,Karen Coffman inc,540220.38,25
Feb 2018,175,Judy Fujimoto inc,535842.3,26
Feb 2018,175,Betty Larson inc,506571.0,25
Feb 2018,175,Rebecca Kelly 2 inc,392204.79,22
Feb 2018,175,Edward Cook 3 inc,327232.44,17
Feb 2018,175,Eugene Santelli inc,317424.92,16
Feb 2018,178,Maria Allen 4 inc,461472.45,21
Feb 2018,178,Hillary Wells inc,178284.53,8
Feb 2018,178,Sandra Kimball inc,127917.15,7
Feb 2018,178,Lamont Miyashiro inc,107824.06,6
Feb 2018,178,Juanita Mbonu inc,100083.05,5
Feb 2018,179,Michael Swirsky inc,6605925.28,330
Feb 2018,179,Gladys Castillo inc,1960965.01,93
Feb 2018,179,Curtis Banks inc,1724785.43,88
Feb 2018,179,Judy Lutz inc,1353051.5,68
Feb 2018,179,Alan Poe inc,1054168.7,50
Feb 2018,180,Anna Harrison inc,1331540.55,70
Feb 2018,180,Denise Sievers inc,527954.42,25
Feb 2018,180,Alexandra Green inc,474548.31,21
Feb 2018,180,James Mcclendon inc,232263.09,9
Feb 2018,180,Richard Spencer 2 inc,230616.5,12
Feb 2018,181,Juan Walsh 2 inc,1191047.22,56
Feb 2018,181,,1001372.82,48
Feb 2018,181,Edith Roll inc,698897.01,36
Feb 2018,181,Gregg Verde inc,606428.31,32
Feb 2018,181,Grant Son inc,386688.42,20
Feb 2018,182,Julia Cope inc,1368726.89,65
Feb 2018,182,Jason Lopez 2 inc,501763.21,22
Feb 2018,182,Harold Strand inc,416722.41,24
Feb 2018,182,Betty Pew inc,388926.73,19
Feb 2018,182,Janice Wilson 2 inc,190650.03,9
Feb 2018,183,Shanon Battle inc,790201.76,38
Feb 2018,183,Angela Jackson 5 inc,444921.4,22
Feb 2018,183,John Otoole inc,325997.66,17
Feb 2018,183,William Munroe inc,284927.01,14
Feb 2018,183,,267835.65,16
Feb 2018,184,Tracy Webster inc,429647.33,21
Feb 2018,184,Charlotte Valdez inc,341419.03,19
Feb 2018,184,Judith Hewitt inc,319802.24,15
Feb 2018,184,Cheryl Pike inc,309018.0,14
Feb 2018,184,Christopher Waage inc,291010.45,17
Feb 2018,185,Sebastian Molino inc,7063.52,1
Feb 2018,186,Larry Reid inc,679719.63,35
Feb 2018,186,Brett Richardson inc,432215.1,19
Feb 2018,186,Christine Paulino inc,317346.44,16
Feb 2018,186,Cora Brown inc,291514.69,11
Feb 2018,186,Paul Bock inc,198028.85,9
Feb 2018,187,,772051.33,37
Feb 2018,187,Joseph Miles inc,442480.11,21
Feb 2018,187,Ronald Morgan inc,425885.79,21
Feb 2018,187,Terence Harstad inc,381102.09,19
Feb 2018,187,Roberto Alexander inc,304768.5,16
Feb 2018,188,James Pittsley inc,805033.77,38
Feb 2018,188,Linda Alexander inc,669123.83,35
Feb 2018,188,Thomas Thompson 9 inc,662806.24,31
Feb 2018,188,Joseph Jones 15 inc,654388.84,34
Feb 2018,188,Ryan Widell inc,644373.17,30
Feb 2018,189,Andrew Eastman inc,1684179.27,82
Feb 2018,189,,1435281.0,69
Feb 2018,189,Gertrude Espinosa inc,889693.51,47
Feb 2018,189,Diane Allen 2 inc,718763.57,33
Feb 2018,189,Christina Chamberlain inc,683669.48,39
Feb 2018,190,Jay Hokanson inc,682865.11,33
Feb 2018,190,Denise Marquez 2 inc,367449.78,16
Feb 2018,190,,343473.21,18
Feb 2018,190,Thomas Voyer inc,301341.62,15
Feb 2018,190,Fletcher Watson inc,298748.65,12
Feb 2018,191,Frank Lundborg inc,587564.83,29
Feb 2018,191,,490607.47,26
Feb 2018,191,Patrick Heiden inc,437146.41,21
Feb 2018,191,Heather Harris 5 inc,343418.74,15
Feb 2018,191,Phillip Lewis 3 inc,304208.77,13
Feb 2018,193,,522925.46,25
Feb 2018,193,Adan Ellis inc,470448.68,22
Feb 2018,193,Lisa Plummer inc,462617.52,24
Feb 2018,193,Donald Davis 9 inc,420983.62,21
Feb 2018,193,Dorothy Woods inc,398721.38,18
Feb 2018,194,Alison Magallanes inc,812403.87,42
Feb 2018,194,Walter Washington 2 inc,407362.83,20
Feb 2018,194,Sandra Patterson 2 inc,358089.7,16
Feb 2018,194,Irma Bales inc,284991.4,15
Feb 2018,194,Kimberly Peterson 2 inc,271807.61,13
Feb 2018,195,Casey Dawkins inc,628143.67,33
Feb 2018,195,Klara Ibanez inc,386669.49,20
Feb 2018,195,Kenneth Situ inc,283504.22,14
Feb 2018,195,James Everhart 2 inc,257029.99,13
Feb 2018,195,Carl Smith 6 inc,223079.37,14
Feb 2018,197,Claudia Rodriguez inc,739427.66,41
Feb 2018,197,Gregory Bettis inc,355079.51,20
Feb 2018,197,Randi Duke inc,352956.45,18
Feb 2018,197,Lori Mize inc,346730.71,17
Feb 2018,197,Chad Tobar inc,279586.56,15
Feb 2018,198,Michael Howe 2 inc,345963.59,16
Feb 2018,198,Jose Emerson inc,304894.5,14
Feb 2018,198,Nancy Foley inc,240561.47,11
Feb 2018,198,Charles Fritter inc,236752.93,11
Feb 2018,198,Barbara Christian inc,220483.15,10
Feb 2018,199,Crystal Dwyer inc,1861732.22,93
Feb 2018,199,Elbert Six inc,1200742.31,63
Feb 2018,199,Daryl Taylor inc,1016796.84,52
Feb 2018,199,Roger Serrano inc,988177.42,48
Feb 2018,199,Judy Evans 3 inc,857717.8,37
Feb 2018,200,,1884888.92,90
Feb 2018,200,Juan Sojka inc,1784505.56,86
Feb 2018,200,Latanya Crofton inc,1662893.62,81
Feb 2018,200,Teresa Ellis inc,1575483.98,76
Feb 2018,200,Sandra Davenport inc,1383479.24,69
Feb 2018,201,James Howell 7 inc,484315.76,27
Feb 2018,201,Patricia Cornish inc,297390.69,12
Feb 2018,201,Ryan Black inc,294035.03,12
Feb 2018,201,Edwin Smith 4 inc,238163.31,14
Feb 2018,201,Chad Torres inc,236132.21,11
Feb 2018,203,Albert Cadwell inc,752754.17,39
Feb 2018,203,Ernest Ward inc,336790.23,16
Feb 2018,203,Jeffrey Berryman inc,322732.35,19
Feb 2018,203,,212273.09,8
Feb 2018,203,Kathryn Blais inc,163384.85,8
Feb 2018,204,Ruth Newark inc,227966.88,12
Feb 2018,204,Debora Giles inc,220620.99,9
Feb 2018,204,Nicolas Grove inc,182208.74,10
Feb 2018,204,Josephina Taylor inc,136893.89,6
Feb 2018,204,Antonio Bowler inc,122080.99,5
Feb 2018,205,Tyrone Dwaileebe inc,317573.77,13
Feb 2018,205,Thomas Anderson 10 inc,204866.25,11
Feb 2018,205,Zachary Holzer inc,189355.63,8
Feb 2018,205,Mark Bejar inc,125786.31,6
Feb 2018,205,Todd Ogden inc,89774.73,4
Feb 2018,206,Mary Roberts 6 inc,284424.73,13
Feb 2018,206,Susan Klotz inc,224589.64,11
Feb 2018,206,Tracy Robles inc,178203.61,11
Feb 2018,206,Ryan Gregg inc,168730.18,10
Feb 2018,206,Susan Land inc,159438.21,9
Feb 2018,207,Clarence Griffin inc,196051.77,12
Feb 2018,207,Teresa Begley inc,164613.09,6
Feb 2018,207,Donald Neff inc,142354.57,7
Feb 2018,207,Cynthia Swamp inc,128551.17,6
Feb 2018,207,Glenn Marshall inc,75940.61,3
Feb 2018,208,Michael Abramson inc,864868.38,45
Feb 2018,208,Jason Ho inc,265387.58,12
Feb 2018,208,Paula Santiago inc,263157.74,11
Feb 2018,208,Dale Skalicky inc,170790.24,9
Feb 2018,208,Pearl Takahashi inc,160099.64,7
Feb 2018,209,Ma Rowlands inc,1387711.01,63
Feb 2018,209,Meaghan Saylor inc,919726.89,49
Feb 2018,209,Cathrine Guerrero inc,680400.52,30
Feb 2018,209,Michael Mincey inc,646505.44,27
Feb 2018,209,,512501.3,24
Feb 2018,210,Felipe Erickson inc,1066871.5,56
Feb 2018,210,,900015.51,46
Feb 2018,210,Michael Mocher inc,777487.08,33
Feb 2018,210,Angela Parsons inc,724007.08,35
Feb 2018,210,Jamie Remillard inc,710567.79,36
Feb 2018,211,William Darden inc,622726.7,30
Feb 2018,211,Ryan Charles inc,609069.54,28
Feb 2018,211,Nancy Benz inc,432365.22,21
Feb 2018,211,Glenda Obrien inc,422041.46,20
Feb 2018,211,,336761.45,17
Feb 2018,212,Donald Pimental inc,5180790.34,254
Feb 2018,212,,4119410.21,200
Feb 2018,212,Rebecca Johnson 9 inc,3885880.25,191
Feb 2018,212,Anna Risher inc,3545153.9,171
Feb 2018,212,Bernice Pratt inc,2890232.6,135
Feb 2018,213,,2917725.34,151
Feb 2018,213,Katherine Stickel inc,2752362.46,136
Feb 2018,213,Nichol Gentry inc,2478172.02,118
Feb 2018,213,Elizabeth Thomas 10 inc,1979735.05,102
Feb 2018,213,Chad Tobar inc,1918099.24,92
Feb 2018,214,Daniel Steinbach inc,866849.22,41
Feb 2018,214,Scott Debroux inc,427192.81,19
Feb 2018,214,Christie Poole inc,413856.86,20
Feb 2018,214,Aaron Baker 3 inc,405373.81,20
Feb 2018,214,Miles West inc,324196.25,14
Feb 2018,215,Katherine Caldwell inc,464818.96,24
Feb 2018,215,William Bonenfant inc,85141.52,4
Feb 2018,215,Allison Kingston inc,84525.21,3
Feb 2018,215,Stephanie Wallace 2 inc,77093.91,4
Feb 2018,215,Eric Weeks inc,74229.69,4
Feb 2018,216,Helen Acosta inc,458870.31,24
Feb 2018,216,Andrea Kolb inc,361333.89,17
Feb 2018,216,Deanna Dudley inc,322123.67,18
Feb 2018,216,Mary Donati inc,311344.93,18
Feb 2018,216,Roger Espinoza inc,289907.28,15
Feb 2018,218,Julianne Mchugh inc,1197912.49,59
Feb 2018,218,Ronald Abbott 2 inc,480943.46,25
Feb 2018,218,Mildred Walton inc,426779.94,20
Feb 2018,218,Nathaniel Buckley inc,407766.96,23
Feb 2018,218,Charles Oneil inc,377757.03,21
Feb 2018,219,,1095018.86,55
Feb 2018,219,Donald Smith 19 inc,631373.97,30
Feb 2018,219,Wendy Strong inc,588802.8,26
Feb 2018,219,James Henderson 10 inc,582492.37,29
Feb 2018,219,Brian Page 2 inc,372783.43,20
Feb 2018,220,James Jones 47 inc,480146.44,23
Feb 2018,220,Rose Smith 7 inc,375161.54,18
Feb 2018,220,Susan Shields 2 inc,300398.87,15
Feb 2018,220,Jaime Joyce inc,291281.82,14
Feb 2018,220,Megan Robinson 5 inc,265418.26,16
Feb 2018,221,Rose Brewer 2 inc,279104.08,13
Feb 2018,221,Gilberto Washington inc,95209.64,4
Feb 2018,221,William Miller 23 inc,91744.68,4
Feb 2018,221,Vanessa Yepsen inc,89290.89,4
Feb 2018,221,Donna Wallace inc,75960.12,3
Feb 2018,222,Jonathon Morrison inc,341587.29,18
Feb 2018,222,Melvin Hurt inc,254706.81,15
Feb 2018,222,Joan Baggesen inc,199175.2,11
Feb 2018,222,Dennis Clancy inc,186318.02,8
Feb 2018,222,Theresa Martin 3 inc,157688.39,7
Feb 2018,223,Connie Thompson inc,525066.67,27
Feb 2018,223,Judy Turner inc,460585.86,22
Feb 2018,223,Betty Newton 2 inc,428993.75,22
Feb 2018,223,Rodney Reynolds inc,332513.86,15
Feb 2018,223,Gracie Mcmorran inc,314773.44,14
Feb 2018,224,John Sutton 8 inc,738230.88,33
Feb 2018,224,Deborah Harris 5 inc,366273.17,17
Feb 2018,224,Ronald Perkins 2 inc,269515.2,13
Feb 2018,224,,210437.23,9
Feb 2018,224,Charles White 10 inc,209223.95,9
Feb 2018,226,John Rutherford 4 inc,2199035.04,109
Feb 2018,226,Maggie Rosa inc,844270.45,46
Feb 2018,226,Jaime Marks inc,758826.5,35
Feb 2018,226,Princess White inc,635673.94,33
Feb 2018,226,Joseph Dempsey inc,611757.66,32
Feb 2018,227,Frank Mahler inc,308874.02,15
Feb 2018,227,Frank Dana inc,137016.67,5
Feb 2018,227,Nicholas Hyler inc,120434.86,7
Feb 2018,227,Edward Jones 10 inc,111863.06,5
Feb 2018,227,Robert Baker 8 inc,103037.19,3
Feb 2018,228,Gail Henderson inc,386005.19,17
Feb 2018,228,Pablo Laboy inc,302946.07,15
Feb 2018,228,David Piles inc,224943.4,9
Feb 2018,228,Bobby Wortham inc,219651.59,11
Feb 2018,228,Gregory Harper 2 inc,200760.38,8
Feb 2018,229,Christina Moralez inc,563344.63,29
Feb 2018,229,,284761.06,16
Feb 2018,229,David Estrada 3 inc,265193.62,14
Feb 2018,229,Athena Cook inc,216233.57,11
Feb 2018,229,Jonathan Hahn inc,213591.41,10
Feb 2018,230,Rosie Champagne inc,377758.06,18
Feb 2018,230,John Rivera 9 inc,374110.94,17
Feb 2018,230,James Dillard 5 inc,365096.84,16
Feb 2018,230,Lee Waters inc,248601.19,11
Feb 2018,230,Cortez Shelton inc,242486.42,12
Feb 2018,231,Mary Mattson inc,4532155.58,228
Feb 2018,231,Joshua Berryhill inc,1562146.28,80
Feb 2018,231,Javier Crump inc,1253062.48,61
Feb 2018,231,Robert Barfield inc,1210750.22,57
Feb 2018,231,Edward Hebert 3 inc,1201484.23,60
Feb 2018,232,Charles Urias inc,789174.01,42
Feb 2018,232,Whitney Delgado inc,769638.75,39
Feb 2018,232,Russell Fernandez inc,659806.57,30
Feb 2018,232,James Guerrero 2 inc,626267.23,32
Feb 2018,232,Leon Wilson 3 inc,624844.8,30
Feb 2018,233,Chad Tobar inc,4166052.18,209
Feb 2018,233,Ruth Kohl inc,3256691.99,162
Feb 2018,233,Ella Rose 2 inc,3228613.62,155
Feb 2018,233,John Mcneal 2 inc,3227581.42,159
Feb 2018,233,,3097172.95,153
Feb 2018,234,Anthony Tobey inc,666225.01,30
Feb 2018,234,Alice Dickerson inc,656213.79,31
Feb 2018,234,,505115.18,27
Feb 2018,234,Daniel Marshall 7 inc,494167.07,23
Feb 2018,234,Lisa Johnson 11 inc,406823.03,20
Feb 2018,235,Peter Adams 3 inc,259651.2,14
Feb 2018,235,Glenn Neblett inc,228061.44,13
Feb 2018,235,Irene Frazier inc,144056.16,6
Feb 2018,235,Ann Charron inc,142503.62,5
Feb 2018,235,David Morris 4 inc,135726.36,8
Feb 2018,236,Jeremy Adams 3 inc,240504.26,12
Feb 2018,236,Nora Saenz inc,221186.32,12
Feb 2018,236,Nick Redenius inc,173643.09,8
Feb 2018,236,,172665.16,8
Feb 2018,236,Marie Boutwell inc,167235.9,7
Feb 2018,237,Julie Hughes inc,390650.96,16
Feb 2018,237,Rebecca Pendergrass inc,122380.41,5
Feb 2018,237,Sarah Seldon inc,96429.8,4
Feb 2018,237,Dennis Coates inc,82103.61,5
Feb 2018,237,Van Vandy inc,81043.84,4
Feb 2018,238,Kenneth Kimbler inc,1170147.1,60
Feb 2018,238,,795801.69,41
Feb 2018,238,Robin Forbes inc,732807.06,32
Feb 2018,238,Eugene Roberts inc,554536.92,28
Feb 2018,238,Richard Williamson 2 inc,521364.35,25
Feb 2018,239,Ivelisse Cipriani inc,567079.26,26
Feb 2018,239,Leonard Parton inc,491935.62,24
Feb 2018,239,Rosa Daugherty inc,358929.62,19
Feb 2018,239,,317611.52,17
Feb 2018,239,Jackson Tallant inc,311862.76,13
Feb 2018,240,Jessica Baxter inc,413482.72,21
Feb 2018,240,Victoria Brown 3 inc,277332.46,13
Feb 2018,240,Gloria Applin inc,231901.46,10
Feb 2018,240,Erick Porter inc,227229.53,9
Feb 2018,240,Gerald Rivera 2 inc,163890.14,9
Feb 2018,242,Mae Davis 3 inc,1120813.6,60
Feb 2018,242,Ada Cough inc,924942.63,48
Feb 2018,242,John Bordner inc,780501.41,36
Feb 2018,242,Estella Vidal inc,734953.2,41
Feb 2018,242,,521423.67,26
Feb 2018,244,,2918054.29,135
Feb 2018,244,Vivian Cawthorne inc,2470955.57,128
Feb 2018,244,Diane Robbins inc,1896964.78,99
Feb 2018,244,James Funk 2 inc,1407698.64,73
Feb 2018,244,Donald Bacon 2 inc,1080553.26,60
Feb 2018,245,Brenda Green 4 inc,1013951.94,51
Feb 2018,245,Anton Wilder inc,695892.6,34
Feb 2018,245,James Brown 42 inc,663647.32,34
Feb 2018,245,Bobby Bryce inc,562916.98,32
Feb 2018,245,Debra Moncrief inc,471987.39,20
Feb 2018,246,Clarice Potts inc,3493470.83,172
Feb 2018,246,,1979271.93,93
Feb 2018,246,James Holliday inc,1835708.69,95
Feb 2018,246,Brian Larose inc,1486091.61,78
Feb 2018,246,Marc Juckett inc,1459130.47,71
Feb 2018,247,Alex Couzens inc,1564952.45,82
Feb 2018,247,Mary Schultheis inc,742043.16,37
Feb 2018,247,Charles Doyle inc,583308.62,35
Feb 2018,247,Frederick Uson inc,455784.44,22
Feb 2018,247,Joseph Cox 6 inc,432785.23,19
Feb 2018,248,George Wheeler 2 inc,1337574.6,64
Feb 2018,248,,1224373.79,64
Feb 2018,248,Alison Miranda inc,1117429.76,55
Feb 2018,248,Marie Compton inc,1103208.45,60
Feb 2018,248,Nicholas Mixer inc,934803.11,53
Feb 2018,250,Edward Campbell 2 inc,685126.87,35
Feb 2018,250,Angela Mcnabb inc,636882.62,31
Feb 2018,250,Catherine Ochs inc,501146.45,23
Feb 2018,250,David Meler inc,357616.84,17
Feb 2018,250,,342681.24,17
Feb 2018,251,Lola Cramer inc,1973231.08,94
Feb 2018,251,Rose Mincey inc,1690819.17,86
Feb 2018,251,Charles Bendel inc,1366844.29,64
Feb 2018,251,Fannie Bittner inc,1241805.61,61
Feb 2018,251,Leticia Meyer inc,1132064.29,58
Feb 2018,252,Jimmy Kelly inc,355051.77,18
Feb 2018,252,Raymundo Daniel inc,232439.31,12
Feb 2018,252,Ilene Young inc,230828.4,13
Feb 2018,252,Maria Danna inc,175587.47,8
Feb 2018,252,Thomas Wolfman inc,173551.15,10
Feb 2018,253,,1464782.6,68
Feb 2018,253,Dillon Renshaw inc,777925.43,39
Feb 2018,253,Karen Fiene inc,728710.53,32
Feb 2018,253,Kathleen Pittman inc,676672.5,31
Feb 2018,253,Walter Hay inc,569728.02,31
Feb 2018,254,Debra Mock inc,356515.21,16
Feb 2018,254,Geneva Cohen inc,263623.01,11
Feb 2018,254,Michael Newsom inc,259885.02,12
Feb 2018,254,Amanda Jara inc,162645.22,8
Feb 2018,254,Dorothy Sharp 2 inc,103603.18,6
Feb 2018,255,Blanche Egan inc,603163.53,27
Feb 2018,255,Harmony Mathis inc,446478.55,24
Feb 2018,255,Sheryl Wilson inc,356092.41,17
Feb 2018,255,Jeffrey Cawley inc,333881.43,16
Feb 2018,255,John Cruz 7 inc,251402.66,11
Feb 2018,256,Leigh Carr inc,2181983.55,106
Feb 2018,256,Juan Kong inc,790717.03,43
Feb 2018,256,Beatrice Graham inc,478829.39,22
Feb 2018,256,Ryan Kyle inc,463629.11,26
Feb 2018,256,Loretta Shu inc,327712.12,13
Feb 2018,258,Michelle Jones 13 inc,242194.89,11
Feb 2018,258,Derrick Johnson inc,214780.14,11
Feb 2018,258,Lina Kelsey inc,197919.33,10
Feb 2018,258,Steven Johnson 10 inc,177313.36,9
Feb 2018,258,Randall Mccarty inc,164354.79,6
Feb 2018,259,Anthony Wheeler 2 inc,774479.74,37
Feb 2018,259,Gerald Mccullough inc,769002.83,40
Feb 2018,259,Allen Jackson 2 inc,695047.3,36
Feb 2018,259,Stephanie Reeves inc,508703.08,29
Feb 2018,259,Frederick Sowinski inc,365914.41,16
Feb 2018,260,Eloise Paoli inc,388435.78,19
Feb 2018,260,William Young 10 inc,336925.13,19
Feb 2018,260,Jordan Johnson inc,312464.74,17
Feb 2018,260,Steven Zeman inc,294740.65,17
Feb 2018,260,Ronald Betcher inc,291178.93,16
Feb 2018,261,Samuel Powell inc,537291.7,24
Feb 2018,261,Theresa Ocasio inc,430200.73,21
Feb 2018,261,Phillip Justice 2 inc,366864.41,17
Feb 2018,261,Renaldo Allen inc,364377.11,16
Feb 2018,261,Marie Koch inc,340351.63,19
Feb 2018,262,Kevin Wolfrum inc,435975.06,23
Feb 2018,262,Raymond Sylvester inc,414237.93,20
Feb 2018,262,Lora Harrell inc,352965.93,17
Feb 2018,262,Joshua Finchum inc,189158.42,7
Feb 2018,262,Wayne James 2 inc,123645.59,8
Feb 2018,263,David Millay 2 inc,287873.68,15
Feb 2018,263,Joan Miller 2 inc,194595.68,8
Feb 2018,263,Donnell Cotto inc,169490.32,9
Feb 2018,263,Nicholas Pearsall inc,147783.21,6
Feb 2018,263,Marvin Soto inc,129019.88,7
Feb 2018,264,Erika Legrand inc,459404.89,24
Feb 2018,264,Sandra Brison inc,260530.51,14
Feb 2018,264,,241193.92,11
Feb 2018,264,Grace Cox inc,213209.79,10
Feb 2018,264,Stefan Hall inc,201927.17,9
Feb 2018,265,Michael Feinberg inc,546843.44,25
Feb 2018,265,David Adkins 7 inc,516250.56,24
Feb 2018,265,Michelle Dougherty inc,309417.82,16
Feb 2018,265,Brandon Beatty inc,295579.86,16
Feb 2018,265,John Mai inc,290167.08,15
Feb 2018,266,Jerry Anderson 2 inc,532808.46,24
Feb 2018,266,Darryl Servin inc,213878.85,9
Feb 2018,266,Laureen Talton inc,168890.13,8
Feb 2018,266,Goldie Burrage inc,154257.67,8
Feb 2018,266,Christa Vega inc,135551.01,6
Feb 2018,267,Genesis Barcia inc,433986.88,20
Feb 2018,267,Kimberly Brown 6 inc,392115.67,17
Feb 2018,267,Michael Little 5 inc,289416.56,12
Feb 2018,267,Dong Kimbrough inc,248758.66,12
Feb 2018,267,Maurice Ehret inc,242253.99,10
Feb 2018,268,Trudy Harris inc,1149728.61,53
Feb 2018,268,Timothy Lewis 8 inc,807317.31,42
Feb 2018,268,Roy Mccoy inc,709476.79,34
Feb 2018,268,Sabine King inc,659151.75,36
Feb 2018,268,Carmen Lewis inc,642895.1,33
Feb 2018,269,Josephine Garrity inc,587695.55,30
Feb 2018,269,Mary Radford 3 inc,375164.7,17
Feb 2018,269,Heather Hopkins inc,339601.54,17
Feb 2018,269,James Oliver 6 inc,208483.81,9
Feb 2018,269,Jose Graham 2 inc,138658.95,8
Feb 2018,270,Douglas Massie inc,436346.76,18
Feb 2018,270,Patricia Smith 25 inc,382108.92,22
Feb 2018,270,Jane Vanauken inc,365391.9,16
Feb 2018,270,David Park inc,304798.61,17
Feb 2018,270,Kendall Esposito inc,261769.29,12
Feb 2018,271,Ann Morrell inc,1256653.31,62
Feb 2018,271,Jimmy Garcia 2 inc,1084658.6,50
Feb 2018,271,Jame Perez inc,859112.94,43
Feb 2018,271,Sharon Mcdaniel inc,817478.49,40
Feb 2018,271,Christopher Castro 2 inc,632048.69,31
Feb 2018,272,David Fitzpatrick inc,1224122.74,63
Feb 2018,272,Joseph Olson 3 inc,718215.94,34
Feb 2018,272,Gabriela Woods inc,651984.61,37
Feb 2018,272,Jeanne Bell 2 inc,501620.14,27
Feb 2018,272,,481087.14,24
Feb 2018,273,Philip Capps inc,56255.14,2
Feb 2018,273,David Houchin inc,51367.79,3
Feb 2018,273,Ryan Stephens 2 inc,47675.46,2
Feb 2018,273,Ruth Signs inc,34477.16,3
Feb 2018,273,,27991.54,1
Feb 2018,274,Doris Babcock inc,4159176.08,198
Feb 2018,274,Austin Edmunds inc,1571414.16,78
Feb 2018,274,,1241329.89,57
Feb 2018,274,Jane Bell inc,1173151.68,58
Feb 2018,274,William Hummel 2 inc,1151298.52,55
Feb 2018,275,Howard Justus inc,288696.72,15
Feb 2018,275,Frederick Mccammon inc,277687.93,13
Feb 2018,275,Orville Caporiccio inc,264156.64,11
Feb 2018,275,Doris Bullard inc,244897.97,12
Feb 2018,275,,242746.03,12
Feb 2018,276,Steven Porter 2 inc,1014651.07,52
Feb 2018,276,Odis Hampton inc,1010852.57,49
Feb 2018,276,Vesta Jackson inc,743219.58,33
Feb 2018,276,Terri Morse inc,546587.31,28
Feb 2018,276,Michelle Piermont inc,487935.4,22
Feb 2018,277,Jonathan Rollins inc,3992248.4,203
Feb 2018,277,Tracie Dempsey inc,3038630.5,153
Feb 2018,277,Daniel Phipps 2 inc,2704653.57,129
Feb 2018,277,Michelle Briscoe inc,2488992.68,137
Feb 2018,277,James Mastin inc,2106548.13,103
Feb 2018,278,,1325721.14,62
Feb 2018,278,David Fontaine inc,1325035.94,65
Feb 2018,278,Maria Davis 10 inc,1233886.87,57
Feb 2018,278,Sylvia Holler inc,1036506.59,51
Feb 2018,278,Calvin Severy inc,511086.72,31
Feb 2018,279,George Williams 20 inc,1478237.46,74
Feb 2018,279,Jocelyn Dixon inc,1223021.76,62
Feb 2018,279,,1020021.77,52
Feb 2018,279,Debra Williams 7 inc,954369.29,49
Feb 2018,279,Miguel Walt inc,935181.95,48
Feb 2018,280,Clyde Garland inc,1715911.56,83
Feb 2018,280,John Harris 25 inc,840732.63,46
Feb 2018,280,Cynthia Morton inc,613136.91,30
Feb 2018,280,Vivian Howard inc,601263.27,30
Feb 2018,280,Michael Anderson 16 inc,525164.05,25
Feb 2018,281,Charles Everett inc,803196.68,42
Feb 2018,281,Christine Hernandez inc,508363.1,24
Feb 2018,281,Pierre Weiner inc,362947.83,20
Feb 2018,281,Sandra Staples inc,296746.41,14
Feb 2018,281,Shelli Thom inc,270952.01,12
Feb 2018,282,Jonathan Crumble inc,1631757.46,86
Feb 2018,282,Devon Sanders inc,1308395.63,65
Feb 2018,282,Katherine Cotter inc,864305.92,44
Feb 2018,282,Robert Karst inc,648917.21,31
